,key1,pruning_edges_auto/ioi_clipped_edges/0.0007,pruning_edges_auto/ioi_clipped_edges/0.0002,pruning_edges_auto/ioi_clipped_edges/0.0003,pruning_edges_auto/ioi_clipped_edges/0.0001,pruning_edges_auto/ioi_clipped_edges/0.001,pruning_edges_auto/ioi_clipped_edges/0.0005,pruning_edges_auto/ioi_clipped_edges/5e-05,pruning_vertices_auto/ioi_with_mlp/0.005,pruning_vertices_auto/ioi_with_mlp/0.007,pruning_vertices_auto/ioi_with_mlp/0.01,pruning_vertices_auto/ioi_with_mlp/0.015,pruning_vertices_auto/ioi_with_mlp/0.02,pruning_vertices_auto/ioi_with_mlp/0.003,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.2,pruning_edges_auto/ioi_iter/0.0007,pruning_edges_auto/ioi_iter/0.0002,pruning_edges_auto/ioi_iter/0.0003,pruning_edges_auto/ioi_iter/0.0001,pruning_edges_auto/ioi_iter/0.0004,pruning_edges_auto/ioi_iter/7e-05,pruning_edges_auto/ioi_iter/0.001,pruning_edges_auto/ioi_iter/0.00015,pruning_edges_auto/ioi_iter/0.0005,pruning_edges_auto/ioi_iter/0.002,pruning_edges_auto/ioi_iter/5e-05,acdc_ioi_runs/0.005,acdc_ioi_runs/0.00075,acdc_ioi_runs/0.01,acdc_ioi_runs/0.03,acdc_ioi_runs/0.0005,acdc_ioi_runs/0.002,acdc_ioi_runs/0.0075,acdc_ioi_runs/0.003,pruning_vertices_auto/ioi_manual/manual
10,pruning_vertices_auto/ioi_with_mlp/0.015,0.6923076923076923,0.8461538461538461,1.0,1.0,0.46153846153846156,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7692307692307693,1.0,0.6923076923076923,1.0,0.9230769230769231,1.0,0.8461538461538461,1.0,1.0,0.7692307692307693,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.5384615384615384,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6153846153846154
11,pruning_vertices_auto/ioi_with_mlp/0.02,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.875,0.875,0.875,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.625,1.0,0.875,1.0,0.75,1.0,1.0,0.75,1.0,0.875,0.875,0.875,0.5,0.875,0.875,0.875,0.875,0.5
12,pruning_vertices_auto/ioi_with_mlp/0.003,0.5,0.925,0.825,1.0,0.65,0.525,1.0,1.0,0.96,1.0,1.0,0.875,1.0,0.95,0.7,0.8,0.975,0.625,0.95,0.6,0.55,0.9,0.875,0.8055555555555556,0.6,0.85,0.925,0.975,1.0,0.925,0.65625,0.65,0.825,0.85,0.65,0.875,0.75,0.9,0.975,0.875,1.0,0.95,1.0,0.875,1.0,0.925,0.875,1.0,0.675,0.8,0.7631578947368421,0.875,0.825,0.775,0.7297297297297297,0.7,0.7692307692307693
13,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.2,0.7608695652173914,0.9042553191489362,0.7446808510638298,0.9893617021276596,0.95,0.75,0.9893617021276596,0.9666666666666667,0.96,1.0,1.0,1.0,0.95,1.0,0.8571428571428571,0.76,0.8085106382978723,0.875,0.8297872340425532,0.8372093023255814,0.8,0.875,0.7701149425287356,0.9722222222222222,0.8222222222222222,1.0,0.8191489361702128,0.925531914893617,0.9042553191489362,0.8723404255319149,0.90625,0.7808219178082192,0.8352941176470589,0.9056603773584906,0.7758620689655172,0.8297872340425532,0.7073170731707317,0.9574468085106383,0.9893617021276596,0.9468085106382979,1.0,0.9680851063829787,1.0,0.8723404255319149,1.0,0.9680851063829787,0.7553191489361702,1.0,0.775,0.7924528301886793,0.868421052631579,1.0,0.7419354838709677,0.7872340425531915,0.8648648648648649,0.8,0.8846153846153846
14,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.5,0.5434782608695652,0.8928571428571429,0.8392857142857143,1.0,0.8,0.625,1.0,0.8666666666666667,0.96,0.95,1.0,1.0,0.7,0.8571428571428571,1.0,0.8035714285714286,0.9285714285714286,0.875,0.9107142857142857,0.6511627906976745,0.725,0.6785714285714286,0.9107142857142857,0.8888888888888888,0.6888888888888889,0.95,0.8214285714285714,0.9642857142857143,0.9821428571428571,1.0,0.78125,0.6964285714285714,0.8214285714285714,0.7358490566037735,0.6964285714285714,0.8571428571428571,0.8214285714285714,0.9285714285714286,0.9821428571428571,0.9107142857142857,1.0,0.9642857142857143,1.0,0.9107142857142857,1.0,0.9464285714285714,0.8571428571428571,1.0,0.625,0.5660377358490566,0.6578947368421053,0.75,0.6428571428571429,0.5957446808510638,0.6486486486486487,0.65,0.6538461538461539
15,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.5,0.6304347826086957,0.8666666666666667,0.8,0.9866666666666667,0.75,0.7166666666666667,0.9866666666666667,0.9,0.96,1.0,1.0,1.0,0.8,0.76,0.8035714285714286,1.0,0.8666666666666667,0.7916666666666666,0.84,0.6744186046511628,0.7,0.75,0.76,0.8611111111111112,0.8666666666666667,0.9,0.8133333333333334,0.9333333333333333,0.9466666666666667,0.9333333333333333,0.71875,0.6164383561643836,0.6666666666666666,0.7547169811320755,0.7068965517241379,0.84,0.7733333333333333,0.9466666666666667,0.9866666666666667,0.9333333333333333,1.0,0.9733333333333334,1.0,0.8933333333333333,1.0,0.96,0.8266666666666667,1.0,0.775,0.6981132075471698,0.7631578947368421,0.875,0.6451612903225806,0.7446808510638298,0.8108108108108109,0.775,0.8076923076923077
16,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.5,0.8043478260869565,0.8962264150943396,0.7916666666666666,0.9905660377358491,1.0,0.8333333333333334,0.9905660377358491,1.0,1.0,1.0,1.0,1.0,0.975,0.8085106382978723,0.9285714285714286,0.8666666666666667,1.0,0.875,0.8301886792452831,0.8837209302325582,0.825,0.9107142857142857,0.8505747126436781,0.9722222222222222,0.9111111111111111,0.95,0.8888888888888888,0.9433962264150944,0.9433962264150944,0.9056603773584906,0.9375,0.8356164383561644,0.8705882352941177,0.9622641509433962,0.8448275862068966,0.8113207547169812,0.8658536585365854,0.9433962264150944,0.9905660377358491,0.9528301886792453,1.0,0.9716981132075472,1.0,0.8490566037735849,1.0,0.9622641509433962,0.7641509433962265,1.0,0.925,0.8867924528301887,0.9473684210526315,1.0,0.8387096774193549,0.9148936170212766,0.918918918918919,0.925,1.0
17,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.2,0.5833333333333334,0.9583333333333334,0.8333333333333334,1.0,0.4,0.75,1.0,0.5833333333333334,0.5833333333333334,0.6,0.7692307692307693,1.0,0.625,0.875,0.875,0.7916666666666666,0.875,1.0,0.9166666666666666,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.9166666666666666,0.6666666666666666,0.75,0.7,0.8333333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.7083333333333334,0.7916666666666666,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.875,1.0,0.9583333333333334,0.9583333333333334,0.8333333333333334,1.0,0.875,0.7083333333333334,1.0,0.5416666666666666,0.625,0.5833333333333334,0.4375,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.3333333333333333
18,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.2,0.782608695652174,0.8962264150943396,0.7708333333333334,0.9905660377358491,1.0,0.7666666666666667,1.0,0.9666666666666667,0.96,0.95,0.9230769230769231,1.0,0.95,0.8297872340425532,0.9107142857142857,0.84,0.8301886792452831,0.9166666666666666,1.0,0.8837209302325582,0.9,0.8928571428571429,0.8275862068965517,0.9722222222222222,0.8444444444444444,0.9,0.8282828282828283,0.9622641509433962,0.9433962264150944,0.9056603773584906,0.90625,0.8493150684931506,0.8588235294117647,0.9245283018867925,0.8275862068965517,0.7924528301886793,0.8414634146341463,0.9528301886792453,0.9905660377358491,0.9528301886792453,1.0,0.9811320754716981,1.0,0.8773584905660378,1.0,0.9716981132075472,0.7924528301886793,1.0,0.875,0.8679245283018868,0.8947368421052632,1.0,0.8387096774193549,0.8936170212765957,0.918918918918919,0.9,0.9230769230769231
19,pruning_edges_auto/ioi_vertex_prior/0.0003-0.015-0.2,0.4883720930232558,0.8604651162790697,0.813953488372093,1.0,0.9,0.5813953488372093,1.0,0.6666666666666666,0.76,0.75,0.9230769230769231,1.0,0.6,0.8372093023255814,0.6511627906976745,0.6744186046511628,0.8837209302325582,0.6666666666666666,0.8837209302325582,1.0,0.6,0.7209302325581395,0.813953488372093,0.6944444444444444,0.5813953488372093,0.9,0.813953488372093,0.9767441860465116,0.9302325581395349,0.9534883720930233,0.65625,0.6976744186046512,0.8604651162790697,0.6511627906976745,0.6511627906976745,0.9069767441860465,0.6744186046511628,0.9069767441860465,0.9534883720930233,0.8837209302325582,1.0,0.9767441860465116,0.9767441860465116,0.8604651162790697,1.0,0.9534883720930233,0.7209302325581395,1.0,0.425,0.46511627906976744,0.5,0.625,0.5581395348837209,0.4186046511627907,0.4594594594594595,0.425,0.46153846153846156
20,pruning_edges_auto/ioi_vertex_prior/0.0002-0.015-0.5,0.55,0.95,0.8,1.0,0.6,0.55,1.0,0.7,0.84,0.85,1.0,1.0,0.55,0.8,0.725,0.7,0.825,0.7083333333333334,0.9,0.6,1.0,0.75,0.825,0.6944444444444444,0.625,0.85,0.95,1.0,0.975,0.95,0.6875,0.75,0.825,0.675,0.675,0.9,0.825,0.875,0.975,0.875,1.0,0.95,1.0,0.85,1.0,0.95,0.775,1.0,0.45,0.55,0.5,0.5625,0.675,0.5,0.4864864864864865,0.45,0.46153846153846156
21,pruning_edges_auto/ioi_vertex_prior/0.0005-0.003-0.2,0.4782608695652174,0.9107142857142857,0.8035714285714286,0.9821428571428571,0.75,0.5178571428571429,1.0,0.9666666666666667,0.92,0.95,1.0,1.0,0.9,0.875,0.6785714285714286,0.75,0.9107142857142857,0.7083333333333334,0.8928571428571429,0.7209302325581395,0.75,1.0,0.8571428571428571,0.8611111111111112,0.6666666666666666,0.95,0.8928571428571429,0.9821428571428571,1.0,0.9821428571428571,0.78125,0.6964285714285714,0.7857142857142857,0.7547169811320755,0.6071428571428571,0.8571428571428571,0.7321428571428571,0.9285714285714286,0.9821428571428571,0.9107142857142857,1.0,0.9642857142857143,1.0,0.9107142857142857,1.0,0.9642857142857143,0.875,1.0,0.675,0.6226415094339622,0.7631578947368421,0.8125,0.6785714285714286,0.6808510638297872,0.7297297297297297,0.7,0.8076923076923077
22,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.5,0.6956521739130435,0.8735632183908046,0.735632183908046,1.0,0.9,0.7833333333333333,0.9885057471264368,0.9666666666666667,1.0,1.0,1.0,1.0,0.875,0.7701149425287356,0.9107142857142857,0.76,0.8505747126436781,0.9166666666666666,0.8275862068965517,0.813953488372093,0.825,0.8571428571428571,1.0,1.0,0.8666666666666667,0.95,0.8160919540229885,0.9885057471264368,0.9310344827586207,0.9655172413793104,0.875,0.7397260273972602,0.7058823529411765,0.8867924528301887,0.8448275862068966,0.8160919540229885,0.7195121951219512,0.9540229885057471,0.9885057471264368,0.9425287356321839,1.0,0.9770114942528736,1.0,0.9080459770114943,1.0,0.9655172413793104,0.8275862068965517,1.0,0.775,0.7547169811320755,0.7894736842105263,0.9375,0.7419354838709677,0.7659574468085106,0.8378378378378378,0.775,0.9230769230769231
23,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.5,0.5,0.8888888888888888,0.8611111111111112,1.0,0.65,0.6388888888888888,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.8055555555555556,0.9722222222222222,0.8888888888888888,0.8611111111111112,0.9722222222222222,0.6666666666666666,0.9722222222222222,0.6944444444444444,0.6944444444444444,0.8611111111111112,1.0,1.0,0.7777777777777778,0.9,1.0,1.0,1.0,1.0,0.65625,0.7777777777777778,0.9444444444444444,0.9166666666666666,0.8055555555555556,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.9722222222222222,0.8611111111111112,1.0,0.9444444444444444,1.0,0.8611111111111112,1.0,0.9166666666666666,0.8333333333333334,1.0,0.6111111111111112,0.75,0.6111111111111112,0.75,0.8888888888888888,0.7222222222222222,0.6388888888888888,0.6388888888888888,0.6153846153846154
24,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.2,0.4222222222222222,0.8444444444444444,0.7777777777777778,1.0,0.65,0.6444444444444445,0.9777777777777777,0.7666666666666667,0.88,0.9,1.0,1.0,0.6,0.8222222222222222,0.6888888888888889,0.8666666666666667,0.9111111111111111,0.75,0.8444444444444444,0.5813953488372093,0.625,0.6666666666666666,0.8666666666666667,0.7777777777777778,1.0,0.95,0.8444444444444444,0.9555555555555556,0.9555555555555556,0.9333333333333333,0.6875,0.6444444444444445,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.9111111111111111,0.9777777777777777,0.8888888888888888,1.0,0.9333333333333333,1.0,0.8222222222222222,1.0,0.9333333333333333,0.8,1.0,0.5,0.5777777777777777,0.5,0.5,0.6444444444444445,0.5555555555555556,0.5135135135135135,0.5,0.46153846153846156
25,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.5,0.55,0.8,0.9,1.0,0.55,0.8,1.0,0.8,0.8,0.75,1.0,1.0,0.85,1.0,0.95,0.9,0.95,0.7,0.9,0.9,0.85,0.95,0.95,0.9,0.95,1.0,0.95,0.95,0.95,0.95,0.85,0.85,0.9,0.9,0.8,0.9,0.85,0.8,1.0,0.8,1.0,0.95,1.0,0.85,1.0,1.0,0.75,1.0,0.65,0.7,0.7,0.4375,0.8,0.65,0.65,0.65,0.45
26,pruning_edges_auto/ioi_vertex_prior/0.0001-0.007-0.5,0.782608695652174,0.8888888888888888,0.78125,0.98989898989899,0.95,0.75,0.98989898989899,1.0,1.0,1.0,1.0,1.0,0.925,0.8191489361702128,0.8214285714285714,0.8133333333333334,0.8888888888888888,0.8333333333333334,0.8282828282828283,0.813953488372093,0.95,0.8928571428571429,0.8160919540229885,1.0,0.8444444444444444,0.95,1.0,0.9696969696969697,0.9393939393939394,0.898989898989899,0.9375,0.821917808219178,0.8352941176470589,0.9245283018867925,0.8275862068965517,0.8181818181818182,0.8048780487804879,0.9494949494949495,0.98989898989899,0.9494949494949495,1.0,0.9696969696969697,1.0,0.8888888888888888,1.0,0.9696969696969697,0.7676767676767676,1.0,0.85,0.8490566037735849,0.8947368421052632,1.0,0.8387096774193549,0.851063829787234,0.918918918918919,0.875,0.9615384615384616
27,pruning_edges_auto/ioi_vertex_prior/0.0001-0.003-0.2,0.9130434782608695,0.9274193548387096,0.90625,0.9769230769230769,1.0,0.95,0.9923076923076923,1.0,1.0,1.0,1.0,1.0,0.975,0.925531914893617,0.9642857142857143,0.9333333333333333,0.9433962264150944,0.9583333333333334,0.9622641509433962,0.9767441860465116,1.0,0.9821428571428571,0.9885057471264368,1.0,0.9555555555555556,0.95,0.9696969696969697,1.0,0.936,0.9344262295081968,0.96875,0.9863013698630136,0.9647058823529412,0.9433962264150944,0.9655172413793104,0.963302752293578,0.9634146341463414,0.9538461538461539,0.9846153846153847,0.9615384615384616,1.0,0.9769230769230769,0.9923076923076923,0.9016393442622951,1.0,0.9615384615384616,0.9056603773584906,1.0,0.925,0.9245283018867925,0.9736842105263158,1.0,0.9193548387096774,0.9361702127659575,0.972972972972973,0.95,1.0
