,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10,eap_gt_runs,0.003,24,159,0.0285908755846321,0.5534591194968553,0.918032786885246,0.6357142857142857,0.6729559748427673,0.7987421383647799,0.8364779874213837,0.8867924528301887,0.9433962264150944,1.0,1.0,1.0,1.0,1.0,1.0,0.3925233644859813,0.3308270676691729,0.4025157232704403,0.4465408805031446,0.4328358208955223,0.4339622641509434,0.4968553459119497,0.4968553459119497,0.5471698113207547,0.6289308176100629,0.4465408805031446,0.5094339622641509,0.5283018867924528,0.5031446540880503,0.610062893081761,0.2083333333333333,0.2075471698113207,0.5031446540880503,0.6477987421383647
11,eap_gt_runs,0.002,43,319,0.0192484680563211,0.4340425531914894,0.9508196721311476,0.7857142857142857,0.7150537634408602,0.6040268456375839,0.6332288401253918,0.6802507836990596,0.7931034482758621,1.0,1.0,1.0,1.0,1.0,1.0,0.4579439252336448,0.4060150375939849,0.3197026022304832,0.3322884012539185,0.4925373134328358,0.4068627450980392,0.4014598540145985,0.3452768729641693,0.4200626959247649,0.4702194357366771,0.3705179282868526,0.3573667711598746,0.3730407523510972,0.3824451410658307,0.438871473354232,0.25,0.2338308457711442,0.3730407523510972,0.5015673981191222
12,eap_gt_runs,0.0014,57,448,0.0150872546713799,0.4893617021276595,0.9508196721311476,0.8285714285714286,0.7634408602150538,0.6711409395973155,0.5854922279792746,0.5535714285714286,0.671875,1.0,1.0,1.0,1.0,1.0,1.0,0.4953271028037383,0.4511278195488721,0.3643122676579926,0.2633928571428571,0.5373134328358209,0.4362745098039216,0.437956204379562,0.3843648208469055,0.3616504854368932,0.3816964285714285,0.4103585657370518,0.3430851063829787,0.3191964285714285,0.3102678571428571,0.3683035714285714,0.2777777777777778,0.2786069651741293,0.3125,0.4441964285714285
13,eap_gt_runs,0.001,73,714,0.0130419082473963,0.5234042553191489,0.9508196721311476,0.85,0.8172043010752689,0.7281879194630873,0.6865284974093264,0.608786610878661,0.5588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,0.5607476635514018,0.5413533834586466,0.449814126394052,0.3291139240506329,0.5970149253731343,0.5196078431372549,0.5145985401459854,0.4885993485342019,0.4563106796116505,0.4526315789473684,0.4741035856573705,0.4308510638297872,0.3800424628450106,0.3965884861407249,0.3466453674121406,0.3055555555555556,0.36318407960199,0.2940199335548172,0.3641456582633053
14,pruning_edges_auto/gt_edges,0.0003,11,107,0.0171546262223273,0.4299065420560747,0.3114754098360656,0.3177570093457944,0.4299065420560747,0.5327102803738317,0.6355140186915887,0.6261682242990654,0.7102803738317757,0.3333333333333333,0.3364485981308411,0.3925233644859813,0.4579439252336448,0.4953271028037383,0.5607476635514018,1.0,0.6355140186915887,0.7850467289719626,0.6635514018691588,0.6355140186915887,0.6915887850467289,0.7663551401869159,0.8411214953271028,0.8037383177570093,0.8691588785046729,0.6915887850467289,0.8130841121495327,0.794392523364486,0.7383177570093458,0.7757009345794392,0.3472222222222222,0.5327102803738317,0.8411214953271028,0.897196261682243
15,pruning_edges_auto/gt_edges,0.0002,11,133,0.0151155731175094,0.3984962406015037,0.4098360655737705,0.3609022556390977,0.4210526315789473,0.4962406015037593,0.5037593984962406,0.556390977443609,0.631578947368421,0.367816091954023,0.3170731707317073,0.3308270676691729,0.4060150375939849,0.4511278195488721,0.5413533834586466,0.6355140186915887,1.0,0.6992481203007519,0.6691729323308271,0.6090225563909775,0.8045112781954887,0.8045112781954887,0.8796992481203008,0.8721804511278195,0.8872180451127819,0.7669172932330827,0.8571428571428571,0.8421052631578947,0.8045112781954887,0.8947368421052632,0.4166666666666667,0.5488721804511278,0.8872180451127819,0.9473684210526316
16,pruning_edges_auto/gt_edges,0.0001,34,269,0.0131764181889593,0.3106382978723404,0.5081967213114754,0.4071428571428571,0.3870967741935484,0.3680297397769517,0.4126394052044609,0.4386617100371747,0.5241635687732342,0.4712643678160919,0.4227642276422764,0.4025157232704403,0.3197026022304832,0.3643122676579926,0.449814126394052,0.7850467289719626,0.6992481203007519,1.0,0.4907063197026022,0.6716417910447762,0.5735294117647058,0.483271375464684,0.5241635687732342,0.5613382899628253,0.5947955390334573,0.4342629482071713,0.516728624535316,0.5055762081784386,0.483271375464684,0.550185873605948,0.4861111111111111,0.4079601990049751,0.5762081784386617,0.6319702602230484
17,pruning_edges_auto/gt_edges,7e-05,67,474,0.0122520206496119,0.3319148936170212,0.5737704918032787,0.4785714285714286,0.4354838709677419,0.3691275167785235,0.3212435233160621,0.2805907172995781,0.3713080168776371,0.5632183908045977,0.5040650406504065,0.4465408805031446,0.3322884012539185,0.2633928571428571,0.3291139240506329,0.6635514018691588,0.6691729323308271,0.4907063197026022,1.0,0.753731343283582,0.6666666666666666,0.5693430656934306,0.5570032573289903,0.4902912621359223,0.4620253164556962,0.5059760956175299,0.4228723404255319,0.3566878980891719,0.326226012793177,0.4092827004219409,0.5,0.417910447761194,0.4008438818565401,0.4852320675105485
18,pruning_edges_auto/gt_edges_unif,0.0003,12,134,0.0141715525183826,0.4552238805970149,0.4590163934426229,0.3880597014925373,0.4925373134328358,0.5970149253731343,0.6716417910447762,0.664179104477612,0.6865671641791045,0.4827586206896552,0.4227642276422764,0.4328358208955223,0.4925373134328358,0.5373134328358209,0.5970149253731343,0.6355140186915887,0.6090225563909775,0.6716417910447762,0.753731343283582,1.0,0.9626865671641792,0.9776119402985076,1.0,0.9701492537313432,0.9402985074626866,0.7835820895522388,0.8582089552238806,0.8731343283582089,0.7611940298507462,0.8731343283582089,0.4305555555555556,0.5223880597014925,0.8805970149253731,0.9402985074626866
19,pruning_edges_auto/gt_edges_unif,0.0002,16,204,0.0118201131001114,0.3578431372549019,0.5081967213114754,0.4714285714285714,0.4408602150537634,0.5,0.553921568627451,0.5980392156862745,0.6470588235294118,0.5057471264367817,0.4959349593495935,0.4339622641509434,0.4068627450980392,0.4362745098039216,0.5196078431372549,0.6915887850467289,0.8045112781954887,0.5735294117647058,0.6666666666666666,0.9626865671641792,1.0,0.9068627450980392,0.9607843137254902,0.946078431372549,0.931372549019608,0.6715686274509803,0.75,0.7745098039215687,0.7156862745098039,0.803921568627451,0.5138888888888888,0.4776119402985074,0.8284313725490197,0.9215686274509804
20,pruning_edges_auto/gt_edges_unif,0.00015,26,274,0.0102518717292696,0.3829787234042553,0.6721311475409836,0.5428571428571428,0.5053763440860215,0.4452554744525547,0.4890510948905109,0.5401459854014599,0.5985401459854015,0.6666666666666666,0.5772357723577236,0.4968553459119497,0.4014598540145985,0.437956204379562,0.5145985401459854,0.7663551401869159,0.8045112781954887,0.483271375464684,0.5693430656934306,0.9776119402985076,0.9068627450980392,1.0,0.8613138686131386,0.948905109489051,0.9562043795620438,0.6334661354581673,0.6459854014598541,0.6678832116788321,0.635036496350365,0.7226277372262774,0.5416666666666666,0.5323383084577115,0.7299270072992701,0.8686131386861314
21,pruning_edges_auto/gt_edges_unif,0.0001,26,307,0.0115778964012861,0.3787234042553191,0.6229508196721312,0.55,0.5,0.4060402684563758,0.4495114006514658,0.4625407166123778,0.5635179153094463,0.6091954022988506,0.5691056910569106,0.4968553459119497,0.3452768729641693,0.3843648208469055,0.4885993485342019,0.8411214953271028,0.8796992481203008,0.5241635687732342,0.5570032573289903,1.0,0.9607843137254902,0.8613138686131386,1.0,0.9022801302931596,0.8990228013029316,0.6454183266932271,0.6254071661237784,0.6319218241042345,0.5798045602605864,0.7003257328990228,0.5972222222222222,0.572139303482587,0.6938110749185668,0.8403908794788274
22,pruning_edges_auto/gt_edges_unif,7e-05,41,412,0.0093889634124934,0.4170212765957446,0.7377049180327869,0.6071428571428571,0.5752688172043011,0.4731543624161073,0.4170984455958549,0.4320388349514563,0.5194174757281553,0.7011494252873564,0.6341463414634146,0.5471698113207547,0.4200626959247649,0.3616504854368932,0.4563106796116505,0.8037383177570093,0.8721804511278195,0.5613382899628253,0.4902912621359223,0.9701492537313432,0.946078431372549,0.948905109489051,0.9022801302931596,1.0,0.8495145631067961,0.701195219123506,0.5452127659574468,0.5194174757281553,0.4927184466019417,0.5922330097087378,0.625,0.6119402985074627,0.5606796116504854,0.7669902912621359
23,pruning_edges_auto/gt_edges_unif,5e-05,40,475,0.0091389851178973,0.4382978723404255,0.819672131147541,0.65,0.6075268817204301,0.5134228187919463,0.4740932642487047,0.4189473684210526,0.52,0.8045977011494253,0.7154471544715447,0.6289308176100629,0.4702194357366771,0.3816964285714285,0.4526315789473684,0.8691588785046729,0.8872180451127819,0.5947955390334573,0.4620253164556962,0.9402985074626866,0.931372549019608,0.9562043795620438,0.8990228013029316,0.8495145631067961,1.0,0.7410358565737052,0.6170212765957447,0.4925690021231422,0.4818763326226012,0.5768421052631579,0.625,0.6467661691542289,0.5494736842105263,0.7263157894736842
24,pruning_edges_auto/gt_vertex_prior,0.00015,23,251,0.0102100025396794,0.3319148936170212,0.6065573770491803,0.4857142857142857,0.4516129032258064,0.4302788844621514,0.4621513944223107,0.49800796812749,0.5737051792828686,0.5862068965517241,0.5040650406504065,0.4465408805031446,0.3705179282868526,0.4103585657370518,0.4741035856573705,0.6915887850467289,0.7669172932330827,0.4342629482071713,0.5059760956175299,0.7835820895522388,0.6715686274509803,0.6334661354581673,0.6454183266932271,0.701195219123506,0.7410358565737052,1.0,0.749003984063745,0.749003984063745,0.7649402390438247,0.8007968127490039,0.5555555555555556,0.5572139303482587,0.8326693227091634,0.896414342629482
25,pruning_edges_auto/gt_vertex_prior,0.0001,40,376,0.0097584453877061,0.3957446808510638,0.6557377049180327,0.5285714285714286,0.521505376344086,0.4093959731543624,0.3803191489361702,0.4175531914893617,0.5053191489361702,0.6666666666666666,0.5772357723577236,0.5094339622641509,0.3573667711598746,0.3430851063829787,0.4308510638297872,0.8130841121495327,0.8571428571428571,0.516728624535316,0.4228723404255319,0.8582089552238806,0.75,0.6459854014598541,0.6254071661237784,0.5452127659574468,0.6170212765957447,0.749003984063745,1.0,0.675531914893617,0.6409574468085106,0.7047872340425532,0.6388888888888888,0.6616915422885572,0.7420212765957447,0.8031914893617021
26,pruning_edges_auto/gt_vertex_prior,7e-05,63,471,0.0100466936361044,0.3914893617021276,0.6557377049180327,0.55,0.521505376344086,0.4161073825503356,0.3808290155440414,0.3354564755838641,0.4225053078556263,0.6436781609195402,0.5691056910569106,0.5283018867924528,0.3730407523510972,0.3191964285714285,0.3800424628450106,0.794392523364486,0.8421052631578947,0.5055762081784386,0.3566878980891719,0.8731343283582089,0.7745098039215687,0.6678832116788321,0.6319218241042345,0.5194174757281553,0.4925690021231422,0.749003984063745,0.675531914893617,1.0,0.5628997867803838,0.6454352441613588,0.7222222222222222,0.6865671641791045,0.6072186836518046,0.6751592356687898
27,pruning_edges_auto/gt_vertex_prior,5e-05,64,469,0.0098845331463962,0.4042553191489361,0.6557377049180327,0.5428571428571428,0.521505376344086,0.436241610738255,0.3834196891191709,0.3390191897654584,0.4392324093816631,0.6206896551724138,0.5447154471544715,0.5031446540880503,0.3824451410658307,0.3102678571428571,0.3965884861407249,0.7383177570093458,0.8045112781954887,0.483271375464684,0.326226012793177,0.7611940298507462,0.7156862745098039,0.635036496350365,0.5798045602605864,0.4927184466019417,0.4818763326226012,0.7649402390438247,0.6409574468085106,0.5628997867803838,1.0,0.605543710021322,0.6944444444444444,0.6965174129353234,0.6247334754797441,0.67590618336887
28,pruning_edges_auto/gt_vertex_prior,2e-05,78,626,0.0095819630660116,0.4936170212765957,0.7377049180327869,0.6357142857142857,0.6021505376344086,0.5100671140939598,0.4585492227979275,0.4142259414225941,0.3945686900958466,0.7241379310344828,0.6666666666666666,0.610062893081761,0.438871473354232,0.3683035714285714,0.3466453674121406,0.7757009345794392,0.8947368421052632,0.550185873605948,0.4092827004219409,0.8731343283582089,0.803921568627451,0.7226277372262774,0.7003257328990228,0.5922330097087378,0.5768421052631579,0.8007968127490039,0.7047872340425532,0.6454352441613588,0.605543710021322,1.0,0.7777777777777778,0.736318407960199,0.5398671096345515,0.5862619808306709
29,pruning_vertices_auto/gt,0.01,4,72,0.0243198605254292,0.1944444444444444,0.1639344262295081,0.1666666666666666,0.2083333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.3611111111111111,0.1666666666666666,0.1666666666666666,0.2083333333333333,0.25,0.2777777777777778,0.3055555555555556,0.3472222222222222,0.4166666666666667,0.4861111111111111,0.5,0.4305555555555556,0.5138888888888888,0.5416666666666666,0.5972222222222222,0.625,0.625,0.5555555555555556,0.6388888888888888,0.7222222222222222,0.6944444444444444,0.7777777777777778,1.0,1.0,1.0,1.0
30,pruning_vertices_auto/gt,0.005,5,201,0.0151270426344126,0.2189054726368159,0.3114754098360656,0.2214285714285714,0.2419354838709677,0.2935323383084577,0.3333333333333333,0.3432835820895522,0.4029850746268656,0.2873563218390804,0.2276422764227642,0.2075471698113207,0.2338308457711442,0.2786069651741293,0.36318407960199,0.5327102803738317,0.5488721804511278,0.4079601990049751,0.417910447761194,0.5223880597014925,0.4776119402985074,0.5323383084577115,0.572139303482587,0.6119402985074627,0.6467661691542289,0.5572139303482587,0.6616915422885572,0.6865671641791045,0.6965174129353234,0.736318407960199,1.0,1.0,1.0,1.0
31,pruning_vertices_auto/gt,0.002,12,602,0.0087806321680545,0.5276595744680851,0.6885245901639344,0.6214285714285714,0.6021505376344086,0.4630872483221476,0.4093264248704663,0.3702928870292887,0.3554817275747508,0.6206896551724138,0.5609756097560976,0.5031446540880503,0.3730407523510972,0.3125,0.2940199335548172,0.8411214953271028,0.8872180451127819,0.5762081784386617,0.4008438818565401,0.8805970149253731,0.8284313725490197,0.7299270072992701,0.6938110749185668,0.5606796116504854,0.5494736842105263,0.8326693227091634,0.7420212765957447,0.6072186836518046,0.6247334754797441,0.5398671096345515,1.0,1.0,1.0,0.9235880398671096
32,pruning_vertices_auto/gt,0.001,23,1426,0.0064247987000271,0.6382978723404256,0.819672131147541,0.7428571428571429,0.7150537634408602,0.587248322147651,0.5362694300518135,0.5125523012552301,0.4124513618677042,0.8160919540229885,0.7398373983739838,0.6477987421383647,0.5015673981191222,0.4441964285714285,0.3641456582633053,0.897196261682243,0.9473684210526316,0.6319702602230484,0.4852320675105485,0.9402985074626866,0.9215686274509804,0.8686131386861314,0.8403908794788274,0.7669902912621359,0.7263157894736842,0.896414342629482,0.8031914893617021,0.6751592356687898,0.67590618336887,0.5862619808306709,1.0,1.0,0.9235880398671096,1.0
