,key1,pruning_vertices_auto/gt/0.005,pruning_vertices_auto/gt/0.001,pruning_vertices_auto/gt/0.01,pruning_vertices_auto/gt/0.002,pruning_edges_auto/gt_edges/0.0002,pruning_edges_auto/gt_edges/0.0003,pruning_edges_auto/gt_edges/0.0001,pruning_edges_auto/gt_edges/7e-05,pruning_edges_auto/gt_vertex_prior/0.00015-0.002-0.3,pruning_edges_auto/gt_vertex_prior/2e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/5e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/7e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/0.0001-0.002-0.3,pruning_edges_auto/gt_edges_unif/0.0002,pruning_edges_auto/gt_edges_unif/0.0003,pruning_edges_auto/gt_edges_unif/0.0001,pruning_edges_auto/gt_edges_unif/7e-05,pruning_edges_auto/gt_edges_unif/0.00015,pruning_edges_auto/gt_edges_unif/5e-05,acdc_gt_runs/0.0002,acdc_gt_runs/0.0001,acdc_gt_runs/manual,acdc_gt_runs/0.001,acdc_gt_runs/0.01,acdc_gt_runs/0.00015,acdc_gt_runs/0.0005,acdc_gt_runs/5e-05,eap_gt_runs/0.005,eap_gt_runs/0.0014,eap_gt_runs/0.004,eap_gt_runs/0.001,eap_gt_runs/0.002,eap_gt_runs/0.003
20,acdc_gt_runs/0.0001,0.8,0.6956521739130435,0.75,0.9166666666666666,0.6363636363636364,0.6363636363636364,0.5882352941176471,0.7391304347826086,0.6956521739130435,0.6739130434782609,0.6304347826086957,0.5652173913043478,0.475,0.625,0.75,0.5769230769230769,0.5365853658536586,0.6153846153846154,0.6,0.9666666666666667,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9565217391304348,1.0,0.782608695652174,1.0,0.8260869565217391,0.7209302325581395,0.875
21,acdc_gt_runs/manual,0.2,0.5555555555555556,0.25,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
22,acdc_gt_runs/0.001,0.2,0.5333333333333333,0.25,0.4166666666666667,0.36363636363636365,0.2727272727272727,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.9333333333333333,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.4166666666666667,0.4,0.6,0.4666666666666667,0.6666666666666666,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.7692307692307693,0.9333333333333333,0.8,1.0,0.9333333333333333,0.8
23,acdc_gt_runs/0.01,0.2,0.6,0.25,0.5,0.4,0.3,0.6,0.8,0.5,0.9,0.9,0.7,0.7,0.4,0.4,0.5,0.6,0.6,0.7,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0
24,acdc_gt_runs/0.00015,0.8,0.6521739130434783,0.75,0.8333333333333334,0.6363636363636364,0.7272727272727273,0.6176470588235294,0.6666666666666666,0.6521739130434783,0.7142857142857143,0.6666666666666666,0.6190476190476191,0.525,0.5625,0.75,0.5769230769230769,0.4878048780487805,0.5769230769230769,0.575,0.9666666666666667,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8333333333333334,1.0,0.9047619047619048,0.7380952380952381,0.875
25,acdc_gt_runs/0.0005,0.6,0.55,0.5,0.6666666666666666,0.45454545454545453,0.36363636363636365,0.5,0.8,0.55,0.85,0.85,0.75,0.65,0.4375,0.5833333333333334,0.4,0.6,0.5,0.65,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.9230769230769231,0.95,0.875,1.0,0.9,0.8
26,acdc_gt_runs/5e-05,0.8,0.8260869565217391,0.75,0.9166666666666666,0.8181818181818182,0.8181818181818182,0.6764705882352942,0.6417910447761194,0.7391304347826086,0.6716417910447762,0.625,0.5873015873015873,0.625,0.75,0.75,0.6923076923076923,0.6341463414634146,0.6923076923076923,0.675,1.0,0.9565217391304348,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.8070175438596491,1.0,0.8059701492537313,0.8837209302325582,1.0
27,eap_gt_runs/0.005,0.4,0.6923076923076923,0.25,0.5,0.36363636363636365,0.2727272727272727,0.5384615384615384,0.9230769230769231,0.5384615384615384,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.4166666666666667,0.5384615384615384,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.9230769230769231,1.0,0.8888888888888888,0.7692307692307693,0.9,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,eap_gt_runs/0.0014,0.8,0.6956521739130435,0.75,0.8333333333333334,0.7272727272727273,0.6363636363636364,0.5588235294117647,0.6842105263157895,0.6521739130434783,0.7017543859649122,0.6842105263157895,0.6140350877192983,0.65,0.625,0.75,0.5769230769230769,0.5609756097560976,0.6538461538461539,0.65,0.8666666666666667,0.782608695652174,1.0,0.9333333333333333,1.0,0.8333333333333334,0.95,0.8070175438596491,1.0,1.0,1.0,1.0,1.0,1.0
29,eap_gt_runs/0.004,0.4,0.625,0.25,0.5833333333333334,0.36363636363636365,0.36363636363636365,0.5,0.875,0.5,0.875,0.875,0.8125,0.75,0.4375,0.5833333333333334,0.5625,0.6875,0.5625,0.75,0.875,1.0,1.0,0.8,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,eap_gt_runs/0.001,0.8,0.782608695652174,0.75,0.9166666666666666,0.9090909090909091,0.7272727272727273,0.7352941176470589,0.6417910447761194,0.8260869565217391,0.6712328767123288,0.765625,0.6666666666666666,0.725,0.75,0.75,0.7307692307692307,0.6829268292682927,0.7692307692307693,0.725,0.9,0.8260869565217391,1.0,1.0,1.0,0.9047619047619048,1.0,0.8059701492537313,1.0,1.0,1.0,1.0,1.0,1.0
31,eap_gt_runs/0.002,0.8,0.6521739130434783,0.75,0.8333333333333334,0.7272727272727273,0.6363636363636364,0.5,0.7209302325581395,0.6521739130434783,0.7906976744186046,0.6976744186046512,0.627906976744186,0.525,0.625,0.75,0.5769230769230769,0.5365853658536586,0.6538461538461539,0.575,0.8,0.7209302325581395,1.0,0.9333333333333333,1.0,0.7380952380952381,0.9,0.8837209302325582,1.0,1.0,1.0,1.0,1.0,1.0
32,eap_gt_runs/0.003,0.6,0.4782608695652174,0.5,0.6666666666666666,0.45454545454545453,0.5454545454545454,0.4583333333333333,0.75,0.4782608695652174,0.7916666666666666,0.7916666666666666,0.75,0.7083333333333334,0.5,0.6666666666666666,0.4166666666666667,0.5,0.4166666666666667,0.5416666666666666,0.7083333333333334,0.875,1.0,0.8,1.0,0.875,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
