,key1,pruning_vertices_auto/gt/0.005,pruning_vertices_auto/gt/0.001,pruning_vertices_auto/gt/0.01,pruning_vertices_auto/gt/0.002,pruning_edges_auto/gt_edges/0.0002,pruning_edges_auto/gt_edges/0.0003,pruning_edges_auto/gt_edges/0.0001,pruning_edges_auto/gt_edges/7e-05,pruning_edges_auto/gt_vertex_prior/0.00015-0.002-0.3,pruning_edges_auto/gt_vertex_prior/2e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/5e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/7e-05-0.002-0.3,pruning_edges_auto/gt_vertex_prior/0.0001-0.002-0.3,pruning_edges_auto/gt_edges_unif/0.0002,pruning_edges_auto/gt_edges_unif/0.0003,pruning_edges_auto/gt_edges_unif/0.0001,pruning_edges_auto/gt_edges_unif/7e-05,pruning_edges_auto/gt_edges_unif/0.00015,pruning_edges_auto/gt_edges_unif/5e-05,acdc_gt_runs/0.0002,acdc_gt_runs/0.0001,acdc_gt_runs/manual,acdc_gt_runs/0.001,acdc_gt_runs/0.01,acdc_gt_runs/0.00015,acdc_gt_runs/0.0005,acdc_gt_runs/5e-05,eap_gt_runs/0.005,eap_gt_runs/0.0014,eap_gt_runs/0.004,eap_gt_runs/0.001,eap_gt_runs/0.002,eap_gt_runs/0.003
0,pruning_vertices_auto/gt/0.005,1.0,1.0,1.0,1.0,0.5488721804511278,0.5327102803738317,0.4079601990049751,0.417910447761194,0.5572139303482587,0.736318407960199,0.6965174129353234,0.6865671641791045,0.6616915422885572,0.47761194029850745,0.5223880597014925,0.572139303482587,0.6119402985074627,0.5323383084577115,0.6467661691542289,0.2935323383084577,0.34328358208955223,0.21890547263681592,0.22142857142857142,0.3114754098360656,0.3333333333333333,0.24193548387096775,0.40298507462686567,0.28735632183908044,0.27860696517412936,0.22764227642276422,0.36318407960199006,0.23383084577114427,0.20754716981132076
1,pruning_vertices_auto/gt/0.001,1.0,1.0,1.0,0.9235880398671097,0.9473684210526315,0.897196261682243,0.6319702602230484,0.48523206751054854,0.896414342629482,0.5862619808306709,0.67590618336887,0.6751592356687898,0.8031914893617021,0.9215686274509803,0.9402985074626866,0.8403908794788274,0.7669902912621359,0.8686131386861314,0.7263157894736842,0.587248322147651,0.5125523012552301,0.6382978723404256,0.7428571428571429,0.819672131147541,0.5362694300518135,0.7150537634408602,0.41245136186770426,0.8160919540229885,0.44419642857142855,0.7398373983739838,0.3641456582633053,0.5015673981191222,0.6477987421383647
2,pruning_vertices_auto/gt/0.01,1.0,1.0,1.0,1.0,0.4166666666666667,0.3472222222222222,0.4861111111111111,0.5,0.5555555555555556,0.7777777777777778,0.6944444444444444,0.7222222222222222,0.6388888888888888,0.5138888888888888,0.4305555555555556,0.5972222222222222,0.625,0.5416666666666666,0.625,0.2916666666666667,0.2916666666666667,0.19444444444444445,0.16666666666666666,0.16393442622950818,0.2916666666666667,0.20833333333333334,0.3611111111111111,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3055555555555556,0.25,0.20833333333333334
3,pruning_vertices_auto/gt/0.002,1.0,0.9235880398671097,1.0,1.0,0.8872180451127819,0.8411214953271028,0.5762081784386617,0.4008438818565401,0.8326693227091634,0.5398671096345515,0.6247334754797441,0.6072186836518046,0.7420212765957447,0.8284313725490197,0.8805970149253731,0.6938110749185668,0.5606796116504854,0.7299270072992701,0.5494736842105263,0.46308724832214765,0.3702928870292887,0.5276595744680851,0.6214285714285714,0.6885245901639344,0.40932642487046633,0.6021505376344086,0.3554817275747508,0.6206896551724138,0.3125,0.5609756097560976,0.29401993355481726,0.3730407523510972,0.5031446540880503
4,pruning_edges_auto/gt_edges/0.0002,0.5488721804511278,0.9473684210526315,0.4166666666666667,0.8872180451127819,1.0,0.6355140186915887,0.6992481203007519,0.6691729323308271,0.7669172932330827,0.8947368421052632,0.8045112781954887,0.8421052631578947,0.8571428571428571,0.8045112781954887,0.6090225563909775,0.8796992481203008,0.8721804511278195,0.8045112781954887,0.8872180451127819,0.49624060150375937,0.556390977443609,0.39849624060150374,0.3609022556390977,0.4098360655737705,0.5037593984962406,0.42105263157894735,0.631578947368421,0.367816091954023,0.45112781954887216,0.3170731707317073,0.5413533834586466,0.40601503759398494,0.3308270676691729
5,pruning_edges_auto/gt_edges/0.0003,0.5327102803738317,0.897196261682243,0.3472222222222222,0.8411214953271028,0.6355140186915887,1.0,0.7850467289719626,0.6635514018691588,0.6915887850467289,0.7757009345794392,0.7383177570093458,0.794392523364486,0.8130841121495327,0.6915887850467289,0.6355140186915887,0.8411214953271028,0.8037383177570093,0.7663551401869159,0.8691588785046729,0.5327102803738317,0.6261682242990654,0.42990654205607476,0.3177570093457944,0.3114754098360656,0.6355140186915887,0.42990654205607476,0.7102803738317757,0.3333333333333333,0.4953271028037383,0.3364485981308411,0.5607476635514018,0.45794392523364486,0.3925233644859813
6,pruning_edges_auto/gt_edges/0.0001,0.4079601990049751,0.6319702602230484,0.4861111111111111,0.5762081784386617,0.6992481203007519,0.7850467289719626,1.0,0.49070631970260226,0.4342629482071713,0.550185873605948,0.483271375464684,0.5055762081784386,0.516728624535316,0.5735294117647058,0.6716417910447762,0.5241635687732342,0.5613382899628253,0.483271375464684,0.5947955390334573,0.3680297397769517,0.43866171003717475,0.31063829787234043,0.40714285714285714,0.5081967213114754,0.41263940520446096,0.3870967741935484,0.5241635687732342,0.47126436781609193,0.3643122676579926,0.42276422764227645,0.44981412639405205,0.31970260223048325,0.4025157232704403
7,pruning_edges_auto/gt_edges/7e-05,0.417910447761194,0.48523206751054854,0.5,0.4008438818565401,0.6691729323308271,0.6635514018691588,0.49070631970260226,1.0,0.5059760956175299,0.4092827004219409,0.326226012793177,0.35668789808917195,0.4228723404255319,0.6666666666666666,0.753731343283582,0.5570032573289903,0.49029126213592233,0.5693430656934306,0.4620253164556962,0.3691275167785235,0.2805907172995781,0.33191489361702126,0.4785714285714286,0.5737704918032787,0.32124352331606215,0.43548387096774194,0.37130801687763715,0.5632183908045977,0.26339285714285715,0.5040650406504065,0.3291139240506329,0.3322884012539185,0.44654088050314467
8,pruning_edges_auto/gt_vertex_prior/0.00015-0.002-0.3,0.5572139303482587,0.896414342629482,0.5555555555555556,0.8326693227091634,0.7669172932330827,0.6915887850467289,0.4342629482071713,0.5059760956175299,1.0,0.8007968127490039,0.7649402390438247,0.749003984063745,0.749003984063745,0.6715686274509803,0.7835820895522388,0.6454183266932271,0.701195219123506,0.6334661354581673,0.7410358565737052,0.4302788844621514,0.49800796812749004,0.33191489361702126,0.4857142857142857,0.6065573770491803,0.46215139442231074,0.45161290322580644,0.5737051792828686,0.5862068965517241,0.4103585657370518,0.5040650406504065,0.47410358565737054,0.3705179282868526,0.44654088050314467
9,pruning_edges_auto/gt_vertex_prior/2e-05-0.002-0.3,0.736318407960199,0.5862619808306709,0.7777777777777778,0.5398671096345515,0.8947368421052632,0.7757009345794392,0.550185873605948,0.4092827004219409,0.8007968127490039,1.0,0.605543710021322,0.6454352441613588,0.7047872340425532,0.803921568627451,0.8731343283582089,0.7003257328990228,0.5922330097087378,0.7226277372262774,0.5768421052631579,0.5100671140939598,0.41422594142259417,0.49361702127659574,0.6357142857142857,0.7377049180327869,0.4585492227979275,0.6021505376344086,0.39456869009584666,0.7241379310344828,0.36830357142857145,0.6666666666666666,0.3466453674121406,0.438871473354232,0.610062893081761
